KEGG_Rap1_signaling_Main_Pathway	KEGG_VEGF_signaling_Main_Pathway	KEGG_Ras_signaling_Main_Pathway	KEGG_Tryptophan_metabolism_Main_Pathway	KEGG_TNF_signaling_Main_Pathway	KEGG_PI3K_Akt_signaling_Main_Pathway	KEGG_AMPK_signaling_Main_Pathway	KEGG_Apoptosis_Main_Pathway	KEGG_TGF_beta_signaling_Main_Pathway	KEGG_Cell_cycle_Main_Pathway	KEGG_mTOR_signaling_Main_Pathway	KEGG_Notch_signaling_Main_Pathway	KEGG_Insulin_signaling_Main_Pathway	KEGG_NF_kappa_B_signaling_Main_Pathway	KEGG_ErbB_signaling_Main_Pathway	KEGG_Jak_STAT_signaling_Main_Pathway	KEGG_cAMP_signaling_Main_Pathway	KEGG_Regulation_of_autophagy_Main_Pathway	KEGG_MAPK_signaling_Main_Pathway
0.391791044776	0.111111111111	0.132904608789	0.711943793911	0.285714285714	-0.0307692307692	-0.767123287671	-0.333333333333	-0.235294117647	-0.00246609124538	0.206896551724	-0.222222222222	0.48	0.989473684211	0.557142857143	0.15	0.0178571428571		-0.0506329113924
0.391791044776	0.222222222222	0.132904608789	0.432474629196	0.857142857143	-0.0153846153846	0.0	0.333333333333	0.397058823529	-0.310727496917	0.551724137931	-0.222222222222	-0.72	1.45964912281	0.185714285714	0.15	-0.0178571428571		-0.0506329113924
0.391791044776	0.222222222222	0.132904608789	1.45667447307	0.285714285714	-0.0153846153846	0.0	-0.333333333333	0.397058823529	-0.310727496917	-0.620689655172	0.222222222222	-0.04	-0.105263157895	0.0	0.9	0.0		-0.0506329113924
0.391791044776	0.222222222222	0.132904608789	1.1787665886	0.285714285714	-0.0153846153846	-0.109589041096	0.166666666667	0.117647058824	-0.177558569667	0.0	1.66666666667	0.72	0.0140350877193	0.357142857143	0.9	0.0178571428571		-0.0506329113924
0.391791044776	0.111111111111	0.132904608789	2.0	0.857142857143	-0.0153846153846	0.0821917808219	0.0555555555556	0.117647058824	-0.0320591861899	-0.275862068966	1.66666666667	0.08	-0.105263157895	0.2	0.15	0.0178571428571		-0.0506329113924
0.391791044776	0.111111111111	0.132904608789	0.688524590164	0.0	-0.0153846153846	0.0821917808219	0.555555555556	0.25	0.059186189889	0.206896551724	-0.111111111111	0.08	0.112280701754	0.2	0.15	0.0178571428571		-0.0506329113924
0.391791044776	0.111111111111	0.132904608789	0.688524590164	0.285714285714	0.138461538462	0.0821917808219	0.5	0.352941176471	0.103575832306	-0.275862068966	0.222222222222	0.12	0.371929824561	0.0	0.9	0.0178571428571		-0.0506329113924
0.287313432836	0.888888888889	0.132904608789		0.857142857143	0.230769230769	-0.109589041096	-0.333333333333	0.0	0.0098643649815	-0.275862068966	-0.111111111111	0.24	0.371929824561	0.0	0.9	0.285714285714		0.000602772754671
0.391791044776	0.111111111111	0.132904608789		1.71428571429	0.230769230769	-0.109589041096	0.0555555555556	0.25	0.0098643649815	0.0	-0.222222222222	0.24	0.371929824561	0.0	0.15	0.285714285714		0.168776371308
0.391791044776	0.222222222222	0.132904608789		0.285714285714	-0.0153846153846	-0.109589041096	0.0555555555556	0.25	0.0098643649815	0.206896551724	2.0	0.48	0.673684210526	0.0	0.15	0.285714285714		0.156720916215
0.391791044776	0.444444444444	0.132904608789		0.571428571429	0.346153846154	-0.109589041096	0.333333333333	0.176470588235	-0.103575832306	0.0	0.222222222222	-0.44	0.259649122807	0.0	0.15	0.285714285714		0.0192887281495
0.391791044776	0.111111111111	0.132904608789		0.285714285714	-0.0153846153846	-0.191780821918	0.333333333333	0.735294117647	-0.00493218249075	0.206896551724	1.0	-0.44	0.842105263158	1.67142857143	0.15	0.285714285714		0.000602772754671
0.391791044776	0.888888888889	0.132904608789		0.857142857143	-0.0153846153846	0.013698630137	0.5	-0.25	-0.039457459926	-0.0344827586207	0.222222222222	0.0	0.231578947368	1.67142857143	0.15	-0.571428571429		0.000602772754671
0.391791044776	0.111111111111	0.132904608789		0.285714285714	-0.0153846153846	1.80821917808	2.0	0.0147058823529	-0.199753390875	-0.620689655172	0.111111111111	0.04	0.449122807018	1.67142857143	0.9	0.0178571428571		0.000602772754671
0.391791044776	0.111111111111	0.132904608789		1.71428571429	-0.0153846153846	1.80821917808	0.277777777778	0.176470588235	-0.199753390875	-0.0689655172414	0.222222222222	-0.04	0.105263157895	1.67142857143	0.15	-0.571428571429		0.000602772754671
0.391791044776	0.111111111111	0.132904608789		0.285714285714	-0.0153846153846	1.80821917808	0.0555555555556	0.397058823529	0.241676942047	-0.275862068966	0.0	-0.08	0.238596491228	0.142857142857	0.15	0.142857142857		0.000602772754671
0.391791044776	0.333333333333	0.132904608789		0.857142857143	-0.0153846153846	0.0821917808219	0.0555555555556	-0.397058823529	-0.192355117139	-0.275862068966	0.222222222222	0.52	0.0	0.0714285714286	0.9	0.142857142857		0.000602772754671
0.391791044776	0.222222222222	0.132904608789		0.285714285714	-0.0153846153846	-0.767123287671	0.0555555555556	0.0	-0.192355117139	-0.275862068966	2.0	-0.44	-0.105263157895	0.0714285714286	0.9	0.142857142857		0.000602772754671
0.391791044776	0.0	0.132904608789		0.571428571429	-0.0153846153846	0.0	0.277777777778	-2.0	-0.00246609124538	-0.206896551724	0.111111111111	0.72	0.0	0.371428571429	0.9	0.142857142857		0.000602772754671
0.391791044776	0.222222222222	0.132904608789		0.571428571429	-0.0153846153846	0.013698630137	2.0	0.0	-0.059186189889	0.206896551724	2.0	-0.28	0.266666666667	0.742857142857	0.15	0.678571428571		0.000602772754671
0.391791044776	2.0	0.132904608789		1.71428571429	-0.0153846153846	-0.0821917808219	0.0555555555556	-0.0294117647059	-0.059186189889	-0.275862068966	0.222222222222	1.2	0.161403508772	0.742857142857	0.15	0.678571428571		0.000602772754671
0.391791044776	0.888888888889	-0.0364415862808		1.71428571429	-0.0153846153846	0.301369863014	0.111111111111	0.0147058823529	-0.0961775585697	-0.275862068966	1.66666666667	0.72	0.0	0.0714285714286	0.15	0.678571428571		0.000602772754671
0.391791044776	2.0	0.0021436227224		0.571428571429	-0.0153846153846	0.301369863014	0.111111111111	0.0294117647059	-0.00246609124538	-0.620689655172	-0.111111111111	0.04	0.0	0.2	0.9	0.678571428571		0.000602772754671
0.391791044776	0.111111111111	0.0021436227224		0.857142857143	-0.0153846153846	-0.0821917808219	0.833333333333	-0.0441176470588	-0.0147965474723	-0.206896551724	2.0	0.72	0.449122807018	0.278571428571	0.15	0.678571428571		0.000602772754671
0.391791044776	0.111111111111	0.289389067524		0.285714285714	-0.0153846153846	0.438356164384		0.176470588235	-0.0147965474723	0.0	0.222222222222	1.2	0.449122807018	0.371428571429	0.15	0.0178571428571		0.000602772754671
0.391791044776	0.666666666667	0.289389067524		0.285714285714	-0.0153846153846	0.013698630137		0.176470588235	-0.0147965474723	-0.206896551724	2.0	0.28	0.449122807018	0.0142857142857	0.9	0.285714285714		0.000602772754671
0.391791044776	0.111111111111	0.289389067524		0.571428571429	-0.0153846153846	0.191780821918		-2.0	-0.177558569667	0.0344827586207	0.222222222222	0.28	1.34736842105	1.67142857143	0.9	0.285714285714		0.000602772754671
0.391791044776	0.111111111111	0.289389067524		1.14285714286	-0.0153846153846	-0.191780821918		-0.0441176470588	-0.177558569667	-1.1724137931	0.222222222222	0.72	0.238596491228	0.371428571429	0.15	0.0178571428571		0.00120554550934
0.391791044776	0.333333333333	0.289389067524		0.857142857143	-0.0153846153846	-0.109589041096		0.323529411765	0.00246609124538	-1.1724137931	0.222222222222	1.2	0.0	0.0714285714286	0.9	0.0		0.00120554550934
0.00373134328358	0.111111111111	0.289389067524		0.571428571429	-0.0153846153846	1.80821917808		-0.25	-0.039457459926	-0.275862068966		-0.28	0.0	0.371428571429	0.15	0.285714285714		0.00120554550934
0.391791044776	0.333333333333	0.289389067524		0.571428571429	-0.0153846153846	0.0821917808219		0.176470588235	0.00493218249075	-0.275862068966		0.72	0.0140350877193	0.0714285714286	0.15	0.285714285714		0.0120554550934
0.391791044776	0.111111111111	0.289389067524		1.42857142857	-0.0153846153846	0.301369863014		0.176470588235	0.00493218249075	0.206896551724		0.52	0.00701754385965	0.0714285714286	0.9	0.0178571428571		0.0120554550934
0.391791044776	0.888888888889	0.289389067524		1.71428571429	-0.107692307692	1.80821917808		-0.397058823529	-0.00493218249075	-0.0689655172414		0.04	0.112280701754	1.67142857143	0.15	0.0178571428571		-0.0735382760699
0.391791044776	0.111111111111	0.132904608789		0.285714285714	0.0	-0.0821917808219		0.176470588235	-0.241676942047	-0.275862068966		0.24	1.34035087719	0.0714285714286	0.9	-0.571428571429		-0.0735382760699
0.391791044776	0.111111111111	0.132904608789		0.857142857143	0.346153846154	0.0		0.0	0.19728729963	0.206896551724		0.28	1.11578947368	0.0714285714286	0.15	-0.571428571429		0.00241109101869
0.0746268656716	0.222222222222	0.132904608789		0.571428571429	0.346153846154	-0.109589041096		0.397058823529	-0.0147965474723	0.206896551724		-0.44	0.112280701754	0.0714285714286	0.9	-0.285714285714		-0.0313441832429
0.518656716418	0.333333333333	0.132904608789		0.285714285714	0.346153846154	0.0821917808219		-0.0294117647059	-0.192355117139	-0.620689655172		1.04	0.0140350877193	0.0714285714286	0.15	-0.0178571428571		-0.0313441832429
0.0746268656716	0.111111111111	0.132904608789		0.285714285714	0.346153846154	1.80821917808		0.397058823529	0.00493218249075	-0.206896551724		0.52	0.0	0.0714285714286	0.9	-0.571428571429		-0.0313441832429
0.391791044776	0.111111111111	0.0278670953912		1.14285714286	0.346153846154	0.301369863014		0.176470588235	0.19728729963	0.0344827586207		1.2	0.00701754385965	0.371428571429	0.9	0.285714285714		-0.0313441832429
0.391791044776	0.111111111111	0.132904608789		0.571428571429	0.346153846154	0.301369863014		0.176470588235	0.00246609124538	-1.44827586207		0.24	0.0140350877193	0.314285714286	0.15	0.0178571428571		0.159132007233
0.298507462687	0.111111111111	0.132904608789		1.14285714286	0.346153846154	-0.0821917808219		-0.397058823529	-0.192355117139	-0.275862068966		0.72	0.0	1.67142857143	0.15	0.0178571428571		0.000602772754671
0.212686567164	0.111111111111	1.08467309753		0.857142857143	0.346153846154	-0.0958904109589		-0.0294117647059	-0.00493218249075	-2.0		0.52	0.266666666667	-0.278571428571	0.9	0.0178571428571		0.0723327305606
0.391791044776	0.222222222222	0.021436227224		2.0	0.346153846154	0.0821917808219		0.0	-0.00493218249075	-0.206896551724		0.52	0.0	0.371428571429	1.35	0.0178571428571		0.0120554550934
0.391791044776	0.222222222222	0.109324758842		0.857142857143	-0.00769230769231	-0.0547945205479		0.397058823529	-0.00493218249075	-0.206896551724		0.0	0.0280701754386	0.278571428571	0.0	0.0178571428571		0.000602772754671
0.391791044776	0.444444444444	0.289389067524		0.857142857143	-0.3	0.301369863014		0.176470588235	-0.290998766954			0.0	0.00701754385965	1.67142857143	-0.05	0.0178571428571		0.405063291139
0.391791044776	0.111111111111	0.16934619507		1.14285714286	0.1	0.0821917808219		-0.0294117647059	-0.00246609124538			0.08	1.11578947368	0.0714285714286	-0.05	0.0178571428571		-0.0735382760699
0.391791044776	0.888888888889	0.16934619507		0.285714285714	-0.0153846153846	0.0		0.397058823529	-0.00246609124538			0.72	0.673684210526	0.742857142857	-0.05	0.0178571428571		0.0723327305606
0.00373134328358	0.111111111111	0.132904608789		0.285714285714	0.153846153846	-0.109589041096		-0.397058823529	0.19728729963			0.84	0.750877192982	0.0714285714286	-0.05	-0.571428571429		0.000602772754671
0.00373134328358	0.666666666667	1.16184351554		0.285714285714	-0.0153846153846	0.191780821918		-0.397058823529	0.0			1.48	2.0	0.0714285714286	0.45	-0.571428571429		0.000602772754671
0.0746268656716	0.444444444444	0.132904608789		0.857142857143	-0.0153846153846	-0.191780821918		0.176470588235	0.00493218249075			0.72	0.449122807018	0.0142857142857	0.45	0.0		0.176009644364
0.0746268656716	0.222222222222	0.132904608789			-0.0153846153846	-0.109589041096		0.176470588235	-0.212083847102			1.44	0.0140350877193	0.442857142857	0.45	-0.571428571429		0.0566606389391
0.391791044776	0.111111111111	0.312968917471			-0.00769230769231	-0.013698630137		0.0	-0.315659679408			0.24	1.11578947368	1.67142857143	0.45	-0.571428571429		0.0566606389391
-0.10447761194	1.66666666667	0.312968917471			-0.0153846153846	0.0821917808219		0.397058823529	0.0542540073983			0.48	0.0140350877193	0.0	0.0	-0.571428571429		0.0186859553948
0.391791044776	0.111111111111	0.312968917471			-0.0153846153846	0.0821917808219		0.397058823529	-0.0961775585697			1.2	0.0140350877193	0.742857142857	0.15	0.0		0.00120554550934
0.391791044776	0.111111111111	0.312968917471			-0.00769230769231	-0.109589041096		0.176470588235	-0.00246609124538			0.04	0.673684210526	0.371428571429	0.9	0.142857142857		0.0964436407474
0.391791044776	0.333333333333	0.312968917471			0.346153846154	-0.0821917808219		0.397058823529	0.19728729963			2.0		0.0714285714286	-0.05	0.142857142857		0.0192887281495
0.298507462687	0.222222222222	0.132904608789			0.346153846154	0.301369863014		0.397058823529	-0.039457459926			0.48		0.278571428571	-0.05	0.285714285714		0.0313441832429
0.298507462687	0.333333333333	0.132904608789			0.346153846154	-0.013698630137		0.0	-0.414303329223			0.04		0.371428571429	-0.05	0.285714285714		0.422543701025
0.298507462687	0.222222222222	0.132904608789			0.346153846154	-0.0821917808219		-0.397058823529	-0.0147965474723			0.24		0.0142857142857	0.0	-0.285714285714		0.9547920434
0.391791044776		0.132904608789			0.346153846154	-0.191780821918		-0.397058823529	-0.192355117139			1.2		0.371428571429	0.0	-0.571428571429		0.422543701025
0.391791044776		0.255091103966			0.346153846154	-0.0821917808219		0.0	0.0			-0.28		0.442857142857	0.0	-0.571428571429		0.159132007233
0.391791044776		0.255091103966			0.346153846154	-0.0547945205479		0.176470588235	0.00493218249075			0.52		0.814285714286	0.15	0.321428571429		0.0795660036166
0.0746268656716		0.255091103966			-0.0153846153846	-0.767123287671		0.397058823529	-0.00246609124538			0.52		0.371428571429	0.65	0.857142857143		0.0723327305606
0.0746268656716		0.255091103966			0.153846153846	0.0821917808219			0.19728729963			0.84		0.742857142857	0.65	0.857142857143		0.0795660036166
0.0746268656716		0.0278670953912			0.346153846154	-0.438356164384			-0.438964241677			0.72		0.742857142857	0.65	0.857142857143		-0.0313441832429
0.391791044776		0.0278670953912			0.0	-0.438356164384			-0.493218249075			1.96		1.67142857143	0.65	0.857142857143		0.0795660036166
0.0746268656716		0.0278670953912			0.1	0.301369863014			0.19728729963			0.52		1.67142857143	0.15	0.857142857143		0.0723327305606
0.0746268656716		0.0278670953912			-0.0153846153846	0.301369863014			-0.00246609124538			0.72		1.55714285714	0.15	0.160714285714		0.0723327305606
0.0746268656716		0.0278670953912			-0.0153846153846	-0.178082191781			-0.00493218249075			0.52		0.0714285714286	-0.05	0.160714285714		0.192887281495
0.0746268656716		0.0278670953912			0.1	-0.109589041096			0.00246609124538					0.742857142857	0.45	0.160714285714		0.000602772754671
0.00373134328358		0.0278670953912			-0.1	-0.0821917808219			0.0					1.88571428571	0.05	0.160714285714		0.0723327305606
0.00373134328358		0.0278670953912			0.0	-0.109589041096			-0.039457459926					0.0	0.9	0.303571428571		-0.0126582278481
0.00373134328358		0.0278670953912			0.0	0.0			-1.03329223181					0.278571428571	1.35	0.142857142857		0.000602772754671
0.00373134328358		0.0278670953912			-0.0153846153846	-0.109589041096			-0.0320591861899					2.0	0.45	0.0178571428571		0.000602772754671
0.902985074627		0.0278670953912			-0.0153846153846	0.191780821918			0.00246609124538					0.0	0.0	-0.160714285714		0.000602772754671
0.00373134328358		0.0278670953912			-0.0153846153846	-0.191780821918			-0.0320591861899					0.442857142857	-0.3	1.76785714286		0.00241109101869
0.00373134328358		0.0278670953912			0.576923076923	-0.767123287671			-0.00246609124538					0.442857142857	0.15	0.857142857143		0.00241109101869
0.615671641791		0.0278670953912			-0.0153846153846	0.301369863014			0.19728729963					1.02142857143	0.15	0.857142857143		0.00120554550934
0.00373134328358		0.0278670953912			-0.153846153846	0.0			0.0					0.357142857143	-0.3	0.857142857143		0.000602772754671
0.00373134328358		0.0278670953912			-0.153846153846	0.301369863014			-0.290998766954					0.371428571429	0.15	0.285714285714		0.0723327305606
0.00373134328358		0.0278670953912			0.00769230769231	0.0			-0.0961775585697						0.15	0.321428571429		0.0723327305606
0.425373134328		0.0021436227224			0.00769230769231	-0.164383561644			0.828606658446						0.3	0.321428571429		0.0723327305606
0.425373134328		0.450160771704			0.00769230769231				0.828606658446						0.9	0.160714285714		0.0723327305606
0.00373134328358		0.0707395498392			0.00769230769231				-0.0147965474723						0.9	0.0178571428571		-0.0759493670886
2.0		0.289389067524			0.0230769230769				-0.00493218249075						0.9	2.0		-0.00120554550934
0.208955223881		0.289389067524			-0.153846153846				-0.239210850801						0.15	-0.339285714286		-0.00120554550934
0.00373134328358		0.021436227224			-0.153846153846				-0.0147965474723						0.15	0.285714285714		-0.00120554550934
0.208955223881		0.289389067524			-0.153846153846				0.19728729963						0.15	0.0178571428571		-0.0192887281495
0.10447761194		0.625937834941			-0.153846153846				0.19728729963						0.9	0.0178571428571		0.0241109101869
0.00373134328358		0.625937834941			-0.153846153846				0.19728729963						1.05	0.0178571428571		0.0241109101869
0.30223880597		0.0836012861736			-0.153846153846				0.19728729963						0.05	-0.571428571429		0.0976491862568
0.0746268656716		0.493033226152			-0.0307692307692				0.828606658446						0.9	-0.571428571429		0.0241109101869
0.10447761194		-0.0021436227224			0.0230769230769				0.298397040691						0.9	-0.571428571429		-0.0506329113924
0.10447761194		0.109324758842			-0.346153846154				-0.00493218249075						0.15	-0.571428571429		-0.0506329113924
0.10447761194		0.109324758842			-0.107692307692				-0.0147965474723						0.9	0.160714285714		0.0319469559976
0.212686567164		0.109324758842			0.0				0.19728729963						0.0	0.285714285714		0.0319469559976
0.0746268656716		0.109324758842			0.00769230769231				-0.0443896424168						0.9	0.160714285714		0.000602772754671
0.0746268656716		0.109324758842			0.1				0.00246609124538						0.9	0.285714285714		0.0241109101869
0.0746268656716		0.868167202572			0.0230769230769				-0.00493218249075						1.55	0.142857142857		0.0735382760699
0.391791044776		0.868167202572			0.0230769230769				0.0						0.45	0.0178571428571		0.0735382760699
0.298507462687		0.42872454448			-0.0307692307692				-0.039457459926						0.9	0.160714285714		0.0735382760699
2.0		0.42872454448			0.153846153846				-0.059186189889						0.0	0.5		0.0735382760699
0.0746268656716		0.085744908896			-0.153846153846				-0.039457459926						1.35	0.0178571428571		0.0735382760699
0.00373134328358		0.0707395498392			-0.1				-0.295930949445						0.45	-0.0178571428571		0.0723327305606
0.208955223881		1.08467309753			-0.461538461538				-0.0961775585697						0.9	0.0178571428571		0.0723327305606
0.15671641791		0.132904608789			-0.00769230769231				0.19728729963						0.15	0.142857142857		0.0723327305606
0.451492537313		0.132904608789			-0.0153846153846				-0.0961775585697						0.15	-0.571428571429		0.0795660036166
0.287313432836		0.0707395498392			0.0153846153846				0.19728729963						-0.3	0.857142857143		0.000602772754671
0.00373134328358		0.158628081458			0.276923076923				-0.00493218249075						0.15	0.160714285714		0.588306208559
0.391791044776		0.132904608789			-0.153846153846				0.0098643649815						-0.05	0.0178571428571		0.0723327305606
0.30223880597		1.08467309753			-0.00769230769231				-0.0320591861899						0.45	-0.571428571429		0.0192887281495
0.0746268656716		0.16934619507			0.0153846153846				-0.0320591861899						1.35	0.160714285714		0.0192887281495
0.00373134328358		0.565916398714			0.346153846154				-0.039457459926						-0.05	2.0		0.0192887281495
0.391791044776		0.289389067524			0.00769230769231				-0.00246609124538						0.9	0.0178571428571		0.0192887281495
0.391791044776		0.109324758842			0.0230769230769				-0.214549938348						0.05	0.0178571428571		0.0916214587101
0.208955223881		0.255091103966			-0.00769230769231				0.19728729963						0.5	-0.571428571429		0.00120554550934
0.10447761194		0.109324758842			0.0153846153846				-0.00493218249075						1.2	-0.571428571429		0.0566606389391
0.391791044776		0.128617363344			-0.107692307692				0.19728729963						0.55	0.0		0.000602772754671
0.00373134328358		0.0836012861736			-0.153846153846				-1.2281134402						0.0	0.285714285714		0.422543701025
0.391791044776		0.021436227224			0.153846153846				-0.0320591861899						0.45	0.0		0.0241109101869
0.391791044776		0.565916398714			0.1				-0.039457459926						0.45	0.0178571428571		0.0313441832429
0.391791044776		0.289389067524			0.346153846154				-2.0						1.4	0.142857142857		-0.0210970464135
-0.00373134328358		0.021436227224			0.0230769230769										0.5	0.0		-0.0735382760699
0.15671641791		0.021436227224			-0.0153846153846										2.0	0.5		-0.0747438215793
0.518656716418		0.132904608789			0.346153846154										0.9	0.857142857143		0.0759493670886
0.0746268656716		0.42872454448			0.00769230769231										0.5	-0.571428571429		0.0241109101869
0.391791044776		0.718113612004			0.1										0.9	0.285714285714		0.000602772754671
0.391791044776		0.255091103966			0.1										0.5	-0.339285714286		0.650994575045
-0.0746268656716		0.0364415862808			-0.153846153846											0.0178571428571		0.0216998191682
0.223880597015		0.0300107181136			-0.153846153846											0.160714285714		0.000602772754671
0.391791044776		0.132904608789			-0.0153846153846											0.160714285714		0.000602772754671
0.00373134328358		0.132904608789			-0.0153846153846											-0.571428571429		0.0976491862568
